MPIOS,Forest,Grasslands,Croplands,Other
23660,0,750,0,88450
13268,1175,13300,0,36825
13667,2175,1900,0,25375
23419,75,300,0,31350
23162,0,25,0,24900
13074,1775,9275,0,30500
23001,225,1300,0,308775
70124,25,24325,25,21700
05051,450,550,0,49250
20550,2775,3300,0,37000
70400,0,2975,0,21100
23678,0,150,0,49975
23090,25,25,0,49100
54250,19525,575,0,45200
13030,525,13950,0,13300
13580,25,3225,100,12075
05659,50,1325,0,31525
13006,4750,33650,100,52975
20383,3175,16425,50,62000
70429,75,43725,100,36925
70708,50,45125,75,69325
05490,10150,4450,0,106700
13600,66150,15050,0,98725
27006,52800,1225,0,29300
13810,33600,2900,0,51575
05665,1800,325,0,71075
23570,100,2175,0,88650
54670,10950,3650,0,30575
23555,75,50,0,102925
70265,800,21225,250,15475
20011,1650,15050,0,76750
23068,775,43925,0,155125
54344,11975,1400,0,23075
20295,0,18750,225,21025
13473,10425,22575,75,69625
13458,187075,625,0,18425
20310,200,3100,0,5200
54720,62375,200,0,74375
05837,42050,13375,0,272100
23855,1875,875,0,91925
54001,9225,9475,16525,66625
54498,1025,6450,0,31325
13655,21900,17425,675,23925
54553,325,400,2925,5525
27800,46375,5775,0,62375
23079,50,800,0,88500
23807,338925,6425,0,169775
54398,825,9725,0,16600
20614,800,6075,0,40500
13042,8650,525,0,12125
54261,6800,3475,1450,40075
54003,21700,28825,0,105625
05495,4400,9725,75,35775
54109,8400,525,0,14900
23466,54800,3325,0,175100
05250,125850,9550,0,61225
13744,7300,17525,0,156800
23350,150,150,0,30750
68575,3875,25875,100,142450
13688,178650,1675,0,73125
20770,900,11650,100,71800
54871,6025,4450,0,28375
05045,15200,6075,25,37200
05154,6000,4475,75,123950
20710,11425,1600,150,63125
54418,3550,0,0,7350
54313,1825,0,0,14750
05120,49175,3375,0,154800
23580,69100,2650,0,69400
54680,925,125,0,14275
54673,2425,1350,150,11700
27615,534700,4825,0,70375
05147,1350,7100,0,16650
54660,28825,400,0,18975
54874,1800,1350,0,7875
54128,13875,1225,0,57775
54239,6225,0,0,12450
54405,675,600,0,6400
54385,2700,2450,50,49075
05172,12775,5600,0,56100
05790,95825,800,0,81200
54099,8700,50,0,9850
68615,7075,4125,0,98450
54051,22025,2725,0,26600
05895,44425,7000,0,52400
68655,13275,4300,0,101225
54172,5375,125,0,12975
54599,2075,25,0,4650
68780,2225,100,0,14475
54223,16700,6550,0,16850
68255,13450,0,0,26025
54520,1750,1350,0,14150
54347,5350,0,0,3300
13670,93825,850,0,21200
68132,3075,1175,0,8175
27372,127400,0,0,11850
05736,81075,6075,0,36600
68867,2775,2050,0,11475
54820,84800,750,0,59800
68444,12725,150,0,15900
13160,70750,3225,0,36300
54518,2075,4800,0,22300
05040,79325,150,0,64025
05854,11525,225,0,42375
05361,144650,175,0,71450
68406,8400,4525,0,41150
54377,11475,1825,0,11925
54480,100,7600,0,6675
68169,1850,200,0,8600
54125,200,4875,0,8250
54743,950,31300,0,9675
05031,55175,925,0,63850
05893,21150,20100,0,143975
68307,7350,11375,0,48425
05604,58525,20100,0,116675
68820,7350,9425,0,14500
05887,18775,200,0,55625
54174,48500,19100,0,49700
68001,775,725,0,15650
68081,8675,9675,0,109450
05107,10325,100,0,26075
05543,17625,425,0,21825
05234,137850,675,0,47125
05134,1875,275,0,19425
68689,24650,550,0,80550
68276,1650,475,0,7875
68092,14025,1850,0,24950
68547,8075,8625,0,28900
05819,1725,0,0,12500
81001,5050,12675,150,504075
68705,9975,875,0,10125
05628,4525,1200,0,19850
81736,23750,2725,0,59475
81065,19475,6150,0,284050
68318,5325,6075,0,14375
05842,6150,250,0,18100
15223,104275,9650,0,15700
05475,107800,550,175,22600
05647,5200,0,0,11975
05138,15325,25,0,31950
68162,275,26275,0,14175
68895,5525,9950,0,24625
05113,5900,925,0,24550
05858,11875,425,0,41450
05038,6575,450,0,29825
05315,475,225,0,7675
68745,23325,4600,0,69950
68669,2625,1750,0,22200
05284,88300,350,0,44775
05658,4200,175,0,13550
05310,3700,1475,0,34200
68207,1400,11275,0,19550
68418,0,14725,0,14150
27099,315775,1100,75,44350
68235,35075,325,0,62000
05686,2500,2250,0,83575
68573,7325,6675,0,66900
81300,51225,20350,0,100825
05873,152775,625,1200,24750
15180,9400,35375,0,29250
05150,4400,0,0,13000
05890,14375,875,0,75200
68051,25,4550,0,11050
27075,83800,50,100,14200
68160,225,2550,0,10950
05411,3200,2175,0,18900
05086,11075,400,0,19900
05885,8325,500,0,40750
68296,7475,600,0,11000
68432,750,125,0,4775
68190,20350,4575,0,260750
68872,0,8500,0,1525
05004,13900,25,0,14725
68152,3225,6600,0,14200
05579,11850,8350,0,95350
68370,0,1900,0,2250
15332,11225,29825,0,48000
05306,2125,700,0,7450
68079,0,4925,0,4450
68266,25,2500,0,7900
68468,375,6550,0,11675
81220,5525,8450,0,565050
81794,143825,71350,100,329825
68684,125,2050,0,5825
05264,2625,2500,0,14375
68229,100,7300,0,13100
81591,2950,825,0,226100
05501,825,1625,0,9700
05042,4750,2075,0,38150
68121,0,1150,0,9375
68679,0,3300,0,11975
05425,2475,1375,0,39275
68464,8225,1200,0,41425
68344,8500,0,0,8075
05761,0,550,0,18500
68686,525,1525,0,5025
05847,188100,4325,225,74775
68147,0,7975,0,4925
05190,100,0,0,3925
68425,1500,4300,0,5400
15218,150,1225,0,8550
05237,825,275,0,17575
05690,675,100,0,25700
68549,0,225,0,4000
68522,0,50,0,1800
68682,2700,525,0,11050
68502,5625,5375,0,26750
05670,6475,125,0,37250
68861,5000,0,0,31550
68385,16025,75,0,42000
68755,0,50,0,12100
05125,7325,200,0,15125
05079,600,50,0,21650
15248,400,2075,0,5625
05664,525,3850,0,17450
05656,75,100,0,15175
68720,12825,0,0,28525
68533,0,0,0,6375
15317,1325,150,0,5550
68855,25,50,0,8175
15673,900,1625,0,9350
68176,7025,0,0,13150
15522,575,1175,0,2250
15810,2425,2025,0,2700
05142,7850,250,0,23150
05206,450,25,0,15200
05308,0,0,0,8475
15097,25,11975,0,6150
05212,50,25,0,6550
05088,1500,1400,0,12450
05240,400,700,0,21250
68524,0,500,0,8400
05044,1100,975,0,20400
05021,1950,100,0,11275
15244,0,10925,0,7250
05667,10725,0,0,26800
68209,25,50,0,5425
68498,25,100,0,5125
05001,5800,50,0,30825
05674,25,600,0,20150
68217,21400,3675,0,30750
68211,3800,0,0,6125
68397,13525,75,0,24675
68167,16550,100,0,35075
15753,3125,4650,0,6575
68322,0,150,0,6825
05541,400,25,0,14625
27001,304625,1800,150,47650
15403,250,9950,0,9850
68500,1050,0,0,23275
05649,35325,175,0,41775
05318,1675,250,0,14300
68245,2925,0,0,9150
99001,23000,425800,0,505675
68320,650,450,0,15200
05321,325,25,0,7800
05093,1950,1000,0,22900
05347,1500,0,0,9950
15183,10225,19175,0,27550
15774,1525,11850,0,8200
68101,53425,300,0,111600
05585,2700,3200,0,48900
15572,10750,3950,0,131025
85125,15275,13450,0,483375
05440,0,25,0,11575
05059,0,1150,0,12050
05615,375,725,0,20600
85136,7925,1875,0,5550
05313,1425,25,0,20800
05607,10050,0,0,17025
68013,25,0,0,4650
05360,0,0,0,2375
05266,800,0,0,3975
99524,11125,566525,0,1464825
05036,3150,0,0,5750
68264,16950,6150,0,20375
05380,2175,0,0,1575
68770,5000,25,0,31325
15368,0,8025,0,5475
68250,25975,25,0,10400
05209,850,475,0,19000
05631,25,0,0,2075
05697,0,0,0,6525
15720,50,7450,0,6950
68673,0,50,0,4600
15839,25,6225,0,9250
05809,100,75,0,14600
05148,24425,675,0,17675
05660,24425,0,0,20375
15755,16050,17200,0,30975
05129,6850,0,0,8575
68179,775,25,0,8950
05642,21750,0,0,23475
85315,25650,675,0,2525
68773,16800,100,0,20425
05197,6950,25,0,19700
85250,22575,55125,0,1178225
15686,0,0,0,7275
05030,1200,0,0,9125
15723,0,3200,0,2350
68327,0,100,0,3450
15537,475,4750,0,6025
05376,150,0,0,13425
27025,174300,475,0,37700
15757,350,7725,0,10225
05400,725,1175,0,18400
15087,1500,3600,0,10425
15185,3800,25,0,9900
15664,25,0,0,10100
05591,1350,1175,0,33400
85400,47600,775,0,62675
68298,8450,50,0,35525
05861,275,200,0,14050
27495,71775,25,25,13375
68077,0,0,0,3400
68377,20800,0,0,15625
05679,1250,0,0,19750
68324,0,0,0,7275
27245,49650,825,50,12175
15162,175,2325,0,3025
15516,8075,12800,0,21200
15238,4225,9575,0,14575
05467,50,0,0,8025
05282,250,375,0,22300
15693,150,3275,0,4150
05652,29350,0,0,6575
15092,25,5900,0,7050
15816,675,0,0,7425
15469,1500,125,0,19825
05792,675,0,0,13525
15790,0,9375,0,11500
05101,14625,25,0,26800
68572,25,1750,0,24325
05002,2025,325,0,48975
05756,47100,1300,0,83300
68368,450,0,0,13200
15276,125,5475,0,4400
15507,24925,50,0,26600
05576,450,25,0,11375
05368,2925,0,0,14975
68271,7275,25,0,8525
68020,1425,75,0,17900
15215,0,2175,0,4250
15763,6625,11050,0,10750
15114,100,800,0,725
15550,16500,150,0,17050
05390,0,25,0,7250
15051,2575,3125,0,10850
25885,9400,100,0,83850
15296,700,2900,0,9425
85263,350,5525,600,72500
05353,50,0,0,4550
15533,16800,100,0,40650
15531,8925,0,0,19200
05789,6975,150,0,18525
05091,13350,25,0,9575
15293,0,5275,0,3900
15204,1425,11275,0,6125
15491,0,2000,0,3150
15806,0,7675,0,4000
25572,900,3975,75,52150
15696,0,2100,0,5300
15820,25,850,0,2550
15632,850,2700,0,25050
05034,35250,75,0,18900
05055,11850,50,0,11550
15681,6000,0,0,12650
15464,4025,10650,0,21825
15759,0,11475,0,9525
05856,250,0,0,8600
27413,45900,500,0,15150
17013,7100,100,0,43350
15832,550,0,0,2200
15466,0,3825,0,1850
15176,175,2750,0,10225
15106,125,175,0,5175
15837,0,13725,0,1450
85225,275,22075,3950,79325
15407,0,5025,0,6350
15272,0,7700,0,1450
15776,0,2975,0,7650
15476,125,4125,0,2325
05364,10025,0,0,14000
05483,14675,0,0,16075
15377,22000,4900,0,37075
15232,275,1225,0,2375
27073,99825,400,50,13000
15442,1300,0,0,15025
15580,2350,0,0,7275
15500,0,4075,0,1425
15047,22225,26800,0,42200
15362,0,3250,0,1325
15814,0,13325,0,2525
15762,0,575,0,2450
15001,0,10525,0,11900
15808,0,800,0,6575
15542,3000,15875,0,10575
15187,0,6025,0,225
15131,50,325,0,8575
15638,0,2700,0,3975
15676,175,4600,0,5725
05145,2325,0,0,5675
15480,2375,0,0,14825
15226,0,2750,0,1875
17513,275,0,0,28775
17867,8050,50,0,44975
25745,75,2950,0,7725
15600,850,2650,0,17600
27077,262375,775,100,55725
15224,0,1525,0,1875
85325,2975,17750,1175,304275
15822,4025,9900,0,4525
85001,4900,13325,375,235500
25148,800,150,0,58775
85430,8850,19050,500,278400
15646,650,6325,0,9675
99624,5250,65150,0,365825
17541,25775,1150,0,30750
17614,18050,0,0,17550
15740,525,7025,0,7400
15401,775,0,0,3750
15109,725,0,0,8200
17442,0,0,0,4050
17777,0,0,0,11300
15212,2600,25,0,15050
15764,0,1550,0,3125
25779,75,1525,0,10025
66456,45750,175,0,11225
25317,125,6925,0,11025
25288,0,1725,0,5750
15879,250,1125,0,4650
17653,2300,525,0,35075
99773,3812475,907950,375,1850600
25154,575,5550,0,24800
25518,4700,0,0,12575
15621,4525,475,0,13600
15104,0,275,0,5575
17388,0,0,0,9125
25394,1225,0,0,19850
27135,37000,1625,0,12975
15518,11125,250,0,16000
15861,100,2350,0,16025
25320,275,6650,275,72200
25653,2275,100,0,24225
25823,1850,0,0,13700
15599,2450,475,0,11075
15189,400,425,0,4500
66572,77750,2000,300,13775
15367,0,250,0,4550
66594,250,50,0,14700
15494,0,1625,0,2425
66318,2525,25,0,7675
27787,18000,225,25,14200
17272,25,0,0,20300
25843,75,3025,0,8100
85010,3975,7000,250,133275
25407,0,2400,0,12325
15804,75,625,0,10650
85279,4600,0,0,13550
85015,18275,50,0,14825
15835,300,1350,0,7525
15897,9875,1000,0,15500
17050,1150,0,0,13000
17446,10000,675,0,22525
25871,200,0,0,7400
17444,950,0,0,7375
25873,1475,1575,0,17000
17433,3400,0,0,13975
25258,625,0,0,11425
73443,550,100,0,29950
73349,2175,1200,0,26250
25224,0,1925,0,7400
17042,25,450,0,19375
73283,425,0,0,22650
15660,1225,175,0,9125
17486,6025,125,25,34825
25398,425,0,0,13200
25513,1400,275,0,37825
25781,50,475,0,5400
66088,7625,75,0,10025
15172,275,25,0,14775
15090,150,0,0,6100
15842,3300,425,0,11775
25793,2050,1475,0,18200
25851,0,0,0,8925
27205,45150,975,75,8650
66045,15925,50,0,9850
25183,2400,3175,0,26650
27361,139875,925,0,47275
25772,0,6075,0,12800
15455,9575,75,0,15200
25489,175,0,0,7425
25862,50,0,0,15400
15514,7575,0,0,28075
85230,14600,33150,0,430250
17616,0,125,50,12850
15511,375,0,0,6025
15299,2350,125,0,17875
73270,600,0,0,15775
25200,2550,1000,0,9325
17001,6750,475,0,37725
73347,7200,2925,0,20950
85410,15825,25975,25,203900
17665,25,550,725,7375
25899,1825,1375,0,15650
25592,125,0,0,7625
73520,725,0,0,8875
25486,475,2900,0,6700
15380,125,0,0,6150
17524,100,0,0,9700
17877,175,0,125,10325
25426,6150,2175,0,14000
73055,1275,3650,1750,39200
25807,75,50,0,6325
73152,2300,1150,0,16250
66687,9425,25,50,11825
25777,725,25,0,12250
25491,0,0,0,6125
15135,5125,0,0,26150
15798,0,0,0,3725
25875,0,0,0,14800
27491,87200,1700,25,17775
25736,350,1225,0,12775
25769,950,475,0,19975
17088,0,950,2550,8125
17174,0,0,0,12700
85139,6300,49175,375,332875
66383,5000,0,0,2375
25402,1250,0,0,15025
15322,0,25,0,3800
66440,75,0,75,16400
17873,15525,4200,0,24675
25436,1825,175,0,8275
73870,3750,2525,0,20450
15425,3750,25,0,15025
15778,0,25,0,3350
25295,0,975,0,3375
25718,625,0,0,9425
25658,1250,50,0,11200
85162,2750,6675,0,63125
25817,75,975,0,5675
66075,200,75,875,13850
25168,75,675,0,16900
15761,2025,0,0,5975
25785,825,525,0,6075
27660,42450,150,0,10875
15022,1900,0,0,2875
25326,925,1900,0,11325
76243,16475,0,0,10700
15325,550,75,0,6600
85300,1750,1525,0,32175
25126,375,550,25,4050
25662,200,1500,625,29400
66682,22225,4250,500,24325
25867,75,0,0,7700
25758,1125,2075,0,8900
15667,925,0,0,46925
73411,2300,75,0,32925
73408,325,1025,1275,28425
25019,50,50,0,6700
25297,5875,775,0,29025
25328,0,0,0,6325
15690,9450,50,0,18750
73030,0,4250,2775,16100
66400,0,0,2225,925
25322,6425,7575,0,18675
25260,75,475,25,6450
15236,3450,0,0,7475
25175,700,925,0,6550
73461,1525,12075,0,14800
66001,9575,3325,26600,26075
25799,150,4100,0,5925
25095,25,0,0,5200
25269,1675,950,0,13650
66170,300,0,275,6500
76041,3600,50,1275,27275
50568,105425,478650,150,1102900
25430,50,3025,0,9075
76246,12450,25,0,2100
25214,425,825,0,4100
25086,275,3400,750,16825
25040,0,175,0,11825
11001,10750,76550,0,78825
25372,10850,2750,0,20125
76147,0,375,25325,9975
27745,124275,450,0,3400
25377,6750,2125,0,26275
76054,2825,275,0,16325
25898,150,200,0,5225
73861,175,2200,2425,22125
25596,100,0,0,13025
73686,500,8675,0,18650
25286,0,1425,0,5575
25293,22925,125,0,19350
25299,2025,0,0,8300
25099,1925,1225,0,4425
25839,9575,25,0,29150
25580,225,25,0,18525
25123,0,25,0,6075
76845,0,0,2375,4350
25797,500,25,0,7725
25530,2075,2275,25,73725
25473,50,3400,0,6050
73043,15650,10675,0,27900
76863,28700,675,100,15625
63272,725,100,750,12800
85440,5625,16350,2750,65675
63690,12825,2525,2425,21775
76823,425,175,250,18500
73026,50,4200,300,30125
25386,0,575,0,15150
76020,0,0,775,8325
25279,8375,7525,0,32000
50110,3000,8400,75,31275
63190,0,25,450,5875
73001,27575,1950,1750,85375
25181,2425,2150,0,16975
25645,2150,475,0,6475
25368,0,1600,0,20900
25438,35025,750,0,89925
63594,0,25,75,8200
25754,1150,3450,0,14425
25035,0,450,0,11575
73547,0,5800,1600,20875
25599,0,425,0,10300
76497,0,50,10350,4525
25245,1775,50,0,10150
25815,25,8150,0,18275
25324,0,1950,300,12275
73124,18650,75,0,29600
76400,50,150,1925,10400
63470,0,125,600,11225
63001,0,75,750,10625
76250,19775,250,0,12925
76403,0,0,18000,13150
25841,1125,1550,0,8800
25312,725,1325,25,4100
63130,2200,225,4250,14225
27250,367200,175,0,15200
25740,2200,1075,0,7500
50686,10125,1650,0,8725
76622,5650,400,1450,20150
63401,25,75,4950,4300
25878,2775,25,0,17225
25743,2150,400,0,14950
73200,50,4025,1850,38775
76895,25,3875,21075,10825
25178,2000,3100,0,6725
76736,22275,4325,10675,55075
50245,11175,150,0,8525
25151,225,750,0,10825
25483,0,1250,0,7850
50124,3300,19350,750,57950
76100,44425,875,125,24525
25307,0,2075,250,8375
76122,1550,0,3025,8700
63212,1200,100,50,6425
63111,0,0,1175,2825
50606,5425,450,475,50850
25845,1075,4550,0,6075
50573,2525,295200,850,261625
25001,0,3350,0,4275
25535,3575,4600,0,6575
25290,3375,3775,25,23875
73624,27275,2625,0,64150
25594,4875,50,0,15400
25805,600,100,0,8575
63548,3800,25,675,15000
25612,0,5050,400,9325
25281,4575,350,0,6800
25488,450,1800,0,18500
63302,3775,75,50,16725
76113,450,3000,10650,23175
73622,25600,1100,0,40825
73678,50,5025,275,37575
50001,12500,4075,3725,117075
25339,17050,21750,0,22100
50226,150,2250,175,35500
73275,0,1625,3525,4025
25053,3075,1850,0,13675
73854,25,625,25,18500
76828,9725,375,0,13950
73449,525,1125,0,15075
73352,5600,200,25,17300
25335,12075,1525,0,7700
73770,0,4250,1425,8975
76109,612100,1025,125,39250
25524,1350,50,0,8675
73148,75,650,0,16750
76036,2900,1300,5700,11975
73268,0,450,16250,6025
73319,0,20000,6250,26925
50006,34550,5275,0,58425
25649,6550,5425,175,7100
76616,12850,475,75,10850
76834,16850,3650,8700,32150
76670,1825,5000,10025,13375
73226,3825,525,0,48525
76126,73475,850,75,8825
73504,6200,9675,550,76675
25506,6200,500,25,6850
73675,9400,175,0,27025
76890,4650,1300,250,25725
50318,30550,20700,0,25575
25120,23525,12825,50,9625
76111,21125,11150,4775,60900
94001,1351400,43075,0,41050
73168,51675,20400,0,148550
73585,150,8175,6250,29050
50223,86450,38650,0,44325
50680,7500,6050,100,130875
73873,28250,1975,725,23725
73671,0,4300,2325,5400
73217,25,16950,325,43950
50150,925,1650,25,53500
76233,47325,6700,450,25600
50689,8500,43375,25,601800
76606,2200,2025,500,9000
76869,1400,2225,400,13125
76318,800,4650,6425,7125
73563,25,5075,1250,28550
76306,6475,2500,2225,12050
41206,73975,5650,0,82800
76377,725,2975,1075,15900
76248,6500,14275,6675,23650
73236,3550,7600,0,54275
94886,244600,11775,0,14775
76520,14775,15625,30800,42675
73616,77175,22600,0,64275
50270,0,75,0,10675
94343,1142700,900,0,2100
73483,0,24350,825,70200
50370,520025,16200,0,95550
50400,24475,7825,0,65125
50251,17600,700,0,53700
76892,2550,1175,25,12000
73067,3100,11150,0,103450
50313,0,1500,300,21425
76001,15550,150,3950,30825
50330,124975,8425,0,79300
50287,100,10725,925,63950
73024,0,12050,0,37175
76563,9050,8525,3825,21675
50577,4200,13850,50,190900
76130,0,3800,19375,3100
50325,564900,65275,0,618550
41872,0,35500,1050,28475
41016,0,20700,25,48150
76275,7450,1725,14775,19500
73555,81325,9375,0,48300
76364,21275,700,14200,32325
50683,17275,1300,0,65075
19573,0,0,9775,325
19455,2600,400,8250,3950
41078,950,6725,0,32500
19513,0,0,11275,0
19418,235800,225,0,4775
41001,24375,24450,175,98550
19142,325,0,29250,15650
19212,7000,2200,10325,11650
50711,307725,8925,0,134500
41799,7400,16325,250,41550
19698,1825,25,27250,13375
50590,168350,16975,0,221725
19110,5775,1275,12050,36950
19821,8575,2800,2450,31800
94884,1188450,75,0,0
41676,31625,0,0,16150
41524,325,8700,325,58925
19780,6325,0,0,16025
19517,50875,5200,100,77275
41801,34225,1425,0,32875
19364,5475,0,675,22650
19137,100,0,3025,41075
19809,169525,125,0,5400
18753,1029050,66225,0,710450
19473,9400,275,0,30025
41357,36400,525,0,21500
41615,14825,1925,325,35050
95001,1981200,59750,0,384300
19256,206450,5200,10175,89675
50450,17625,7350,0,67075
19548,0,0,50,14300
19743,6550,500,1925,55600
19130,14775,300,300,54175
41483,20000,100,0,23825
41132,600,3125,1300,33600
19318,213925,575,175,10450
41885,0,2450,50,18225
41020,42500,150,0,41675
41797,575,2175,925,47925
52696,116700,0,0,18250
19355,43800,1875,325,31800
50350,431175,77625,0,594775
52250,128050,50,25,47675
41349,100,1900,25,15500
19824,5275,2225,5300,43825
52473,29475,25,0,11375
52390,19025,75,0,23450
19001,3225,25,1375,43925
41306,15375,1600,0,53150
41396,53000,3150,0,67075
94883,314500,0,0,150
52490,39600,75,0,18150
19807,0,50,5025,25275
41518,125,50,0,18075
52520,37675,25,0,8150
19760,7450,25,75,39600
19585,24800,1400,5775,30125
19050,23675,475,0,16400
41013,225,1250,0,23550
18592,80825,3150,0,189775
19532,10125,1950,32375,31475
94887,952875,0,0,375
41548,2125,450,0,19625
19622,25,175,8100,8600
41298,18350,1825,0,34025
52621,93000,75,0,26075
19392,50,1025,7575,20225
18247,55625,2625,0,115550
95025,796725,19475,0,57650
41378,22100,50,0,8425
19075,10700,1975,1675,28350
41791,9125,450,0,29300
52427,324175,150,0,34400
41503,8425,50,0,17400
52405,32125,1325,200,22750
19397,5750,625,3400,41250
18001,108000,1800,175,92200
41660,21075,225,0,18125
41319,14525,100,0,30125
41668,113150,575,0,33600
41026,25,825,0,15950
41359,17125,150,0,29000
52835,113775,1650,0,163750
19100,7500,1325,30775,43300
41244,150,0,0,9450
97777,635125,3475,0,75
41770,3450,250,0,27275
19693,10800,450,4625,35150
41807,1750,50,0,18725
19022,1400,50,6125,19975
95015,1138750,4925,0,6275
19450,25,7000,45050,19550
41551,20500,50,0,50575
52540,10375,875,0,23175
19701,282450,975,0,22300
52256,11600,2075,50,12000
41006,39925,425,0,25550
18256,8275,425,0,63275
95200,1099950,2375,0,14050
41530,21950,125,0,9925
18410,3625,2100,0,83725
52233,8350,75,0,13475
52079,221525,275,0,19350
18094,44025,300,0,49325
19290,50,50,50,2625
52418,26475,275,0,19225
52693,25,0,0,8800
97161,722700,9925,0,1100
52786,0,9025,0,15050
52203,0,0,0,4525
52399,100,1025,75,11475
52687,275,2275,75,22075
94885,88950,0,0,0
97001,1344925,1000,0,1775
52378,13500,175,25,18125
52083,0,0,0,2750
18479,2775,100,0,19425
52385,13500,50,0,5050
52694,50,0,0,4700
52685,425,0,0,4650
52019,0,125,0,7050
52051,0,300,0,6425
52678,24500,50,0,18150
19533,81125,5225,0,36675
52260,0,1525,0,14850
18610,61775,700,25,21125
52240,0,2350,0,6050
52258,37375,700,0,32200
52411,75,125,0,9325
52612,181450,775,0,23075
52110,9025,6250,0,37625
52699,31900,300,0,20325
52381,75,0,0,14050
18150,534075,46625,0,303675
86001,82375,700,0,27650
52683,250,50,0,11475
18860,75,1250,0,76925
18460,5875,1725,0,111800
18029,150,600,0,40000
52001,70400,2400,75,62350
52565,100,0,0,7550
52435,31250,100,0,23025
52036,0,0,0,6575
86755,34450,100,0,11100
52838,525,850,0,18175
52207,550,175,0,9525
86749,2550,200,0,5975
52320,0,75,0,12100
18205,3975,3250,0,40250
52885,2750,250,0,7200
86219,5475,100,0,5600
18756,4760375,33325,0,174475
52788,1475,250,0,13875
86760,48450,350,0,5925
52354,0,175,175,7700
52720,1050,475,0,12275
52287,28375,550,0,18600
18785,13100,3575,0,46100
52227,37750,11275,0,29375
52506,50,50,150,7550
86885,64625,625,0,32425
97889,427875,150,0,1225
52317,250,2250,0,9700
86571,307700,4525,0,79950
52352,250,150,0,9400
52585,0,150,0,15200
52323,550,25,0,4150
86320,106000,2700,0,71025
