MPIOS,Forest,Grasslands,Croplands,Other
66594,350,50,0,14600
15494,0,1575,0,2475
66318,2200,25,0,8000
27787,19700,100,50,12600
17272,50,0,0,20275
25843,175,2500,0,8525
85010,3625,7750,275,132850
25407,25,1450,0,13250
15804,50,500,0,10800
85279,4450,0,0,13700
85015,17700,75,0,15375
15835,300,1225,0,7650
15897,9400,1025,0,15950
17050,1025,0,0,13125
17446,9625,275,0,23300
25871,250,0,0,7350
17444,1175,0,0,7150
25873,1475,1450,0,17125
17433,3450,0,0,13925
25258,875,0,0,11175
73443,600,75,0,29925
73349,2200,1225,0,26200
25224,0,1575,0,7750
17042,25,200,0,19625
73283,200,0,0,22875
15660,1325,125,0,9075
17486,5650,100,25,35225
25398,400,0,0,13225
25513,1675,200,0,37625
25781,200,275,0,5450
66088,7425,25,0,10275
15172,250,25,0,14800
15090,175,0,0,6075
15842,3000,550,0,11950
25793,2225,1725,0,17775
25851,0,0,0,8925
27205,44000,800,50,10000
66045,15575,25,0,10225
25183,2400,3200,0,26625
27361,139400,750,0,47925
25772,0,5650,0,13225
15455,9100,75,0,15675
25489,225,0,0,7375
25862,250,0,0,15200
15514,7325,0,0,28325
85230,11875,27025,0,439100
17616,0,25,75,12925
15511,375,0,0,6025
15299,2300,125,0,17925
73270,650,0,0,15725
25200,2375,1125,0,9375
17001,6425,300,0,38225
73347,6750,2025,0,22300
85410,14125,23925,0,207675
17665,0,400,900,7375
25899,2150,1225,0,15475
25592,150,0,0,7600
73520,625,0,0,8975
25486,500,2500,0,7075
15380,100,0,0,6175
17524,125,0,0,9675
17877,100,0,100,10425
25426,6100,2200,0,14025
73055,1075,3750,1800,39250
25807,75,50,0,6325
73152,2325,1050,0,16325
66687,9550,0,75,11700
25777,800,75,0,12125
25491,0,0,0,6125
15135,4550,0,0,26725
15798,0,0,0,3725
25875,0,0,0,14800
27491,85950,1375,0,19375
25736,450,1125,0,12775
25769,1200,350,0,19850
17088,0,725,2775,8125
17174,0,0,0,12700
85139,4275,44125,175,340150
66383,5100,0,0,2275
25402,1200,50,0,15025
15322,0,25,0,3800
66440,75,0,50,16425
17873,13375,3650,0,27375
25436,1800,50,0,8425
73870,3625,1925,0,21175
15425,3375,25,0,15400
15778,0,0,0,3375
25295,0,925,0,3425
25718,600,0,25,9425
25658,1425,0,0,11075
85162,2400,6150,0,64000
25817,75,550,0,6100
66075,150,25,875,13950
25168,50,600,0,17000
15761,1950,0,0,6050
25785,850,450,0,6125
27660,41250,100,0,12125
15022,1850,0,0,2925
25326,1125,1450,0,11575
76243,15575,150,0,11450
15325,550,25,0,6650
85300,1625,1475,0,32350
25126,475,425,0,4100
25662,300,1925,375,29125
66682,17300,5450,1500,27050
25867,150,0,0,7625
25758,1325,1775,0,9000
15667,875,0,0,46975
73411,1850,25,0,33425
73408,350,1000,925,28775
25019,175,25,0,6600
25297,6150,1250,0,28275
25328,0,0,0,6325
15690,8550,0,0,19700
73030,0,4350,2525,16250
66400,0,0,2275,875
25322,6350,7475,0,18850
25260,75,425,25,6500
15236,3400,0,0,7525
25175,975,825,0,6375
73461,1500,12000,0,14900
66001,8875,3175,27000,26525
25799,175,3775,0,6225
25095,25,0,0,5200
25269,1475,725,25,14050
66170,150,0,525,6400
76041,3625,0,1250,27325
50568,103700,407700,125,1175600
25430,175,2725,25,9225
76246,12825,0,0,1750
25214,475,800,0,4075
25086,325,3750,975,16200
25040,100,75,25,11800
11001,10925,75275,0,79925
25372,10400,2850,0,20475
76147,0,375,25400,9900
27745,123800,525,0,3800
25377,6875,2100,0,26175
76054,2675,625,0,16125
25898,150,50,25,5350
73861,50,2525,2400,21950
25596,275,0,0,12850
73686,500,8850,0,18475
25286,0,1250,0,5750
25293,23050,125,0,19225
25299,1975,0,0,8350
25099,1525,800,0,5250
25839,8600,0,0,30150
25580,375,25,0,18375
25123,0,0,0,6100
76845,0,0,2100,4625
25797,775,50,150,7275
25530,1125,1975,25,74975
25473,50,3150,0,6300
73043,14925,10375,0,28925
76863,28200,675,325,15900
63272,625,25,2500,11225
85440,5325,15475,3200,66400
63690,13200,2400,5050,18900
76823,300,225,450,18375
73026,50,4850,250,29525
25386,0,575,50,15100
76020,0,0,525,8575
25279,8300,7725,0,31875
50110,2350,8250,25,32125
63190,50,25,1025,5250
73001,26600,2650,1575,85825
25181,2475,2175,0,16900
25645,2550,425,0,6125
25368,25,2025,0,20450
25438,33050,525,0,92125
63594,0,0,50,8250
25754,1525,2950,75,14475
25035,0,500,0,11525
73547,0,7175,1325,19775
25599,0,475,0,10250
76497,0,50,10325,4550
25245,2950,25,0,9000
25815,25,8700,0,17725
25324,0,2175,275,12075
73124,18225,75,0,30025
76400,50,125,1925,10425
63470,0,125,375,11450
63001,25,25,925,10475
76250,18925,75,125,13825
76403,0,0,17150,14000
25841,1175,1650,0,8650
25312,1025,1225,200,3725
63130,2500,100,4100,14200
27250,364750,125,0,17700
25740,1725,1225,0,7825
50686,9825,1675,0,9000
76622,4600,225,1650,21175
63401,25,50,4900,4375
25878,3025,50,25,16925
25743,2225,1025,75,14175
73200,50,4625,1750,38275
76895,50,3275,21900,10575
25178,2000,2875,0,6950
76736,20650,3600,11500,56600
50245,10650,225,0,8975
25151,275,725,0,10800
25483,0,1325,0,7775
50124,2450,18750,1050,59100
76100,43275,475,375,25825
25307,0,2275,275,8150
76122,1375,0,3475,8425
63212,1575,100,75,6025
63111,25,0,1250,2725
50606,4750,675,425,51350
25845,1075,4625,0,6000
50573,1900,291750,650,265900
25001,0,3900,0,3725
25535,3400,3150,125,8075
25290,3000,3475,50,24525
73624,26375,2600,0,65075
25594,4675,50,0,15600
25805,550,0,0,8725
63548,3275,0,1050,15175
25612,0,5450,425,8900
25281,4600,350,0,6775
25488,500,1675,0,18575
63302,3650,25,200,16750
76113,100,2425,10525,24225
73622,25275,1350,0,40900
73678,25,5300,250,37350
50001,10425,4975,4950,117025
25339,17050,21675,0,22175
50226,75,2575,175,35250
73275,0,1600,3850,3725
25053,3975,1850,0,12775
73854,25,600,0,18550
76828,8425,300,225,15100
73449,700,1325,0,14700
73352,3650,900,100,18475
25335,12275,1375,0,7650
73770,0,4350,1375,8925
76109,611800,1075,175,39450
25524,1475,50,25,8525
73148,75,775,0,16625
76036,1575,1100,5600,13600
73268,0,275,16250,6200
73319,0,21375,6175,25625
50006,33050,5125,0,60075
25649,5800,5675,175,7600
76616,11475,475,200,12100
76834,15350,3250,8775,33975
76670,1400,4500,10300,14025
73226,3550,300,0,49025
76126,72525,625,350,9725
73504,5675,10225,500,76700
25506,5725,675,50,7125
73675,9025,200,0,27375
76890,4475,1000,925,25525
50318,29225,20675,0,26925
25120,22775,12950,75,10225
76111,21675,10350,4900,61025
94001,1351500,43500,0,40525
73168,50700,18125,0,151800
73585,250,8350,6100,28925
50223,85975,38450,0,45000
50680,6575,4850,25,133075
73873,26125,2225,725,25600
73671,0,4700,2400,4925
73217,25,18475,275,42475
50150,625,1650,0,53825
76233,44600,5850,750,28875
50689,7575,28200,50,617875
76606,2425,1875,575,8850
76869,1400,1925,475,13350
76318,525,4500,6450,7525
73563,25,4575,1150,29150
76306,6900,1775,2600,11975
41206,73325,5075,0,84025
76377,1050,2500,1250,15875
76248,6950,13100,7450,23600
73236,3525,5925,0,55975
94886,244400,12125,0,14625
76520,15175,12875,31800,44025
73616,77150,16975,0,69925
50270,0,75,0,10675
94343,1142800,875,0,2025
73483,0,23275,725,71375
50370,510800,15375,0,105600
50400,20825,7425,0,69175
50251,16125,600,0,55275
76892,2350,725,25,12650
73067,3125,9550,0,105025
50313,0,1325,300,21600
76001,15450,350,4225,30450
50330,123525,7000,0,82175
50287,25,10200,950,64525
73024,50,9550,0,39625
76563,9300,7050,4100,22625
50577,3150,10125,25,195700
76130,0,3400,19750,3125
50325,563950,45050,0,639725
41872,0,34125,800,30100
41016,0,18800,25,50050
76275,9725,1225,14700,17800
73555,83050,5700,0,50250
76364,21325,550,13750,32875
50683,16350,1200,0,66100
19573,0,0,9750,350
19455,2975,325,8125,3775
41078,975,5875,0,33325
19513,0,0,11275,0
19418,235925,250,25,4600
41001,23000,23375,75,101100
19142,325,0,29575,15325
19212,6450,2125,10575,12025
50711,303650,8275,0,139225
41799,6950,15975,200,42400
19698,1675,25,27175,13600
50590,165975,14450,0,226625
19110,5575,1175,11825,37475
19821,8800,2550,2700,31575
94884,1188425,75,0,25
41676,31700,0,0,16075
41524,350,8100,425,59400
19780,6500,0,0,15850
19517,56200,3500,125,73625
41801,34725,975,0,32825
19364,5850,25,975,21950
19137,150,0,3325,40725
19809,169475,150,0,5425
18753,1038650,54000,0,713075
19473,9350,200,0,30150
41357,37675,325,0,20425
41615,15375,2150,250,34350
95001,1984375,53000,0,387875
19256,206500,3825,11650,89525
50450,17050,6375,0,68625
19548,50,0,25,14275
19743,7175,300,2500,54600
19130,15075,175,225,54075
41483,20275,75,0,23575
41132,600,3450,1100,33475
19318,213125,600,175,11225
41885,0,2475,0,18250
41020,41975,100,0,42250
41797,600,1125,900,48975
52696,116600,75,0,18275
19355,44725,800,375,31900
50350,432275,65575,0,605725
52250,129750,250,25,45775
41349,125,2000,0,15400
19824,5425,1300,5850,44050
52473,32000,25,0,8850
52390,23400,50,0,19100
19001,3450,0,1100,44000
41306,13800,1525,0,54800
41396,52300,1725,0,69200
94883,314500,0,0,150
52490,42400,150,0,15275
19807,0,25,5100,25225
41518,50,50,0,18150
52520,35900,25,0,9925
19760,6650,25,200,40275
19585,25675,1025,6700,28700
19050,24075,300,0,16175
41013,225,1500,0,23300
18592,79600,3275,0,190875
19532,10500,2150,32975,30300
94887,952850,0,0,400
41548,1825,425,0,19950
19622,0,150,8200,8550
41298,14525,1925,0,37750
52621,83175,475,0,35500
19392,0,1100,7725,20050
18247,55300,2225,0,116275
95025,798050,18000,0,57800
41378,22550,0,0,8025
19075,10650,1625,1750,28675
41791,7900,450,0,30525
52427,325950,175,0,32600
41503,7925,0,0,17950
52405,32150,1425,150,22675
19397,5325,425,3800,41475
18001,106700,1400,175,93900
41660,23800,25,0,15600
41319,12000,75,0,32675
41668,115425,175,0,31725
41026,25,725,0,16050
41359,18725,0,25,27525
52835,105800,1475,0,171900
19100,7625,1375,30750,43150
41244,150,0,0,9450
97777,635075,3550,0,50
41770,2900,225,0,27850
19693,10800,300,4475,35450
41807,1625,25,0,18875
19022,1350,100,5875,20225
95015,1138850,4425,0,6675
19450,0,7350,44350,19925
41551,20350,25,0,50750
52540,9675,800,0,23950
19701,283025,650,0,22050
52256,11225,1675,75,12750
41006,40225,200,0,25475
18256,7700,225,0,64050
95200,1098700,2350,0,15325
41530,21650,25,0,10325
18410,3100,1725,0,84625
52233,8300,375,25,13200
52079,215850,350,0,24950
18094,44375,225,0,49050
19290,75,25,50,2625
52418,26075,275,0,19625
52693,25,0,0,8800
97161,722300,10525,0,900
52786,0,6850,0,17225
52203,0,0,0,4525
52399,50,1175,100,11350
52687,275,1825,75,22525
94885,88950,0,0,0
97001,1345275,775,0,1650
52378,13525,75,0,18225
52083,0,0,0,2750
18479,2500,175,0,19625
52385,13025,50,0,5525
52694,50,0,0,4700
52685,425,0,0,4650
52019,0,125,0,7050
52051,0,350,0,6375
52678,23775,75,0,18850
19533,81050,4875,0,37100
52260,0,1275,0,15100
18610,62000,700,25,20900
52240,0,2100,0,6300
52258,37650,475,0,32150
52411,100,100,0,9325
52612,178300,725,25,26250
52110,9150,6125,0,37625
52699,30750,100,0,21675
52381,75,0,0,14050
18150,546950,39750,0,297675
86001,81025,650,0,29050
52683,250,0,0,11525
18860,50,1075,0,77125
18460,5600,1350,0,112450
18029,50,700,0,40000
52001,72700,2125,75,60325
52565,100,0,0,7550
52435,30800,175,0,23400
52036,0,0,0,6575
86755,35100,125,0,10425
52838,475,600,0,18475
52207,550,100,0,9600
86749,2525,175,0,6025
52320,0,25,0,12150
18205,4175,3125,0,40175
52885,2800,275,0,7125
86219,5625,75,0,5475
18756,4755800,31700,0,180675
52788,1700,125,0,13775
86760,49350,275,0,5100
52354,0,175,150,7725
52720,1075,350,0,12375
52287,29400,250,0,17875
18785,12750,3975,0,46050
52227,37450,9425,0,31525
52506,50,25,100,7625
86885,63825,425,0,33425
97889,427875,50,0,1325
52317,300,1875,0,10025
86571,305975,4500,0,81700
52352,250,125,0,9425
52585,0,50,0,15300
52323,500,25,0,4200
86320,105275,2250,0,72200
