MPIOS,Forest,Grasslands,Croplands,Other
68190,41400,5200,0,239075
68872,0,8725,0,1300
05004,13650,0,0,15000
68152,3075,5625,0,15325
05579,24250,4025,0,87275
68370,0,1975,0,2175
15332,10125,37000,0,41925
05306,2100,400,0,7775
68079,0,4400,0,4975
68266,0,2600,0,7825
68468,400,6200,0,12000
81220,3375,1750,0,573900
81794,153600,48550,0,342950
68684,125,1425,0,6450
05264,2750,1150,0,15600
68229,25,7050,0,13425
81591,3700,225,0,225950
05501,1025,1525,0,9600
05042,4550,1325,0,39100
68121,0,1675,0,8850
68679,25,3100,0,12150
05425,8750,1025,0,33350
68464,7850,1025,0,41975
68344,9250,25,0,7300
05761,275,775,25,17975
68686,550,1350,0,5175
05847,192100,3950,675,70700
68147,0,8675,0,4225
05190,100,100,0,3825
68425,1450,3925,0,5825
15218,275,1200,0,8450
05237,800,50,0,17825
05690,1275,25,0,25175
68549,0,300,0,3925
68522,0,150,0,1700
68682,2450,350,0,11475
68502,5150,5050,0,27550
05670,9275,175,0,34400
68861,11675,25,0,24850
68385,27350,25,0,30725
68755,100,575,0,11475
05125,7525,300,0,14825
05079,1125,0,0,21175
15248,350,2450,0,5300
05664,675,2400,0,18750
05656,125,225,0,15000
68720,19250,0,0,22100
68533,100,0,0,6275
15317,1075,400,0,5550
68855,150,50,0,8050
15673,700,2100,0,9075
68176,7725,0,0,12450
15522,325,1175,0,2500
15810,2500,1350,0,3300
05142,10050,75,0,21125
05206,900,0,0,14775
05308,25,0,0,8450
15097,0,11650,0,6500
05212,275,0,0,6350
05088,1250,1125,0,12975
05240,675,400,0,21275
68524,0,1150,0,7750
05044,1225,825,0,20425
05021,3250,0,0,10075
15244,0,9550,0,8625
05667,15500,0,0,22025
68209,0,150,0,5350
68498,75,375,0,4800
05001,5300,0,0,31375
05674,25,0,0,20750
68217,22275,3675,0,29875
68211,4100,0,0,5825
68397,19450,300,0,18525
68167,18250,225,0,33250
15753,2750,3850,0,7750
68322,0,275,0,6700
05541,1200,0,0,13850
27001,322075,2625,2550,26975
15403,25,11075,0,8950
68500,1500,0,0,22825
05649,48850,50,0,28375
05318,2350,0,0,13875
68245,3300,50,0,8725
99001,18500,419225,0,516750
68320,875,525,0,14900
05321,1050,0,0,7100
05093,2125,1425,0,22300
05347,3300,0,0,8150
15183,10375,21525,0,25050
15774,1225,11175,0,9175
68101,63075,575,0,101675
05585,9450,1600,0,43750
15572,12125,4975,0,128625
85125,16525,9650,0,485925
05440,0,0,0,11600
05059,125,1275,0,11800
05615,850,25,0,20825
85136,7925,2275,0,5150
05313,1725,0,0,20525
05607,10575,50,0,16450
68013,50,0,0,4625
05360,0,0,0,2375
05266,950,0,0,3825
99524,6375,327725,0,1708375
05036,3100,0,0,5800
68264,17400,6575,0,19500
05380,1975,0,0,1775
68770,6800,0,0,29550
15368,0,6625,0,6875
68250,31025,225,0,5150
05209,1375,950,0,18000
05631,125,0,0,1975
05697,0,0,0,6525
15720,0,7950,0,6500
68673,0,25,0,4625
15839,0,7150,0,8350
05809,25,150,0,14600
05148,26000,825,0,15950
05660,37600,0,0,7200
15755,13575,18550,0,32100
05129,9050,0,0,6375
68179,675,225,0,8850
05642,22200,25,0,23000
85315,26325,1000,0,1525
68773,20050,100,0,17175
05197,13425,0,0,13250
85250,17800,18550,0,1219575
15686,0,0,0,7275
05030,1375,100,0,8850
15723,0,3825,0,1725
68327,0,50,0,3500
15537,175,5750,0,5325
05376,225,100,0,13250
27025,186550,175,275,25475
15757,100,8325,0,9875
05400,650,2250,0,17400
15087,725,4700,0,10100
15185,4050,0,0,9675
15664,25,0,0,10100
05591,3550,675,0,31700
85400,62600,150,0,48300
68298,8900,300,0,34825
05861,400,100,0,14025
27495,71400,100,400,13300
68077,0,0,0,3400
68377,23500,25,25,12875
05679,1300,50,0,19650
68324,50,0,0,7225
27245,52850,1025,725,8100
15162,125,2850,0,2550
15516,8750,13925,0,19400
15238,3025,11225,0,14125
05467,50,0,0,8025
05282,325,250,0,22350
15693,25,3475,0,4075
05652,34650,0,0,1275
15092,25,6500,0,6450
15816,775,0,0,7325
15469,1700,100,0,19650
05792,525,25,0,13650
15790,0,7625,0,13250
05101,17775,425,0,23250
68572,25,1700,0,24375
05002,1350,425,0,49550
05756,56550,1325,0,73825
68368,300,25,0,13325
15276,0,6575,0,3425
15507,33725,0,0,17850
05576,800,175,0,10875
05368,650,25,0,17225
68271,10000,0,0,5825
68020,3525,0,0,15875
15215,0,2850,0,3575
15763,6025,13225,0,9175
15114,0,1325,0,300
15550,17100,75,0,16525
05390,0,25,0,7250
15051,2250,3925,0,10375
25885,23650,25,25,69650
15296,600,3525,0,8900
85263,1625,4075,225,73050
05353,975,0,0,3625
15533,21925,75,0,35550
15531,13125,0,0,15000
05789,6225,100,0,19325
05091,16175,225,25,6525
15293,0,3350,0,5825
15204,950,11275,0,6600
15491,0,2125,0,3025
15806,0,8175,0,3500
25572,425,5000,375,51300
15696,0,1475,0,5925
15820,0,875,0,2550
15632,400,3450,0,24750
05034,38500,375,0,15350
05055,15000,50,0,8400
15681,5825,0,0,12825
15464,4175,8900,0,23425
15759,0,10925,0,10075
05856,225,25,0,8600
27413,51575,225,225,9525
17013,6600,175,0,43775
15832,1325,0,0,1425
15466,0,3125,0,2550
15176,225,3700,0,9225
15106,850,0,0,4625
15837,0,13125,0,2050
85225,2225,18075,2700,82625
15407,0,4975,0,6400
15272,0,7475,0,1675
15776,0,2525,0,8100
15476,150,2775,0,3650
05364,10050,0,0,13975
05483,15300,0,0,15450
15377,22025,5675,0,36275
15232,200,2175,0,1500
27073,103750,700,400,8425
15442,2025,0,0,14300
15580,4225,0,0,5400
15500,0,4025,0,1475
15047,23800,27225,0,40200
15362,0,3150,0,1425
15814,0,13400,0,2450
15762,0,1050,0,1975
15001,25,9900,0,12500
15808,0,475,0,6900
15542,4175,15475,0,9800
15187,0,5800,0,450
15131,0,775,0,8175
15638,0,3875,0,2800
15676,150,4975,0,5375
05145,2225,0,0,5775
15480,4200,0,0,13000
15226,0,2875,0,1750
17513,1175,50,0,27825
17867,11925,225,0,40925
25745,75,3050,0,7625
15600,200,1250,0,19650
27077,277325,1325,800,39525
15224,0,1750,0,1650
85325,3950,5125,750,316350
15822,3900,10375,0,4175
85001,6400,7825,375,239500
25148,2250,75,0,57400
85430,7525,5000,125,294150
15646,450,5200,0,11000
99624,5025,26375,0,404825
17541,25950,200,0,31525
17614,17875,0,0,17725
15740,900,8050,0,6000
15401,1925,0,0,2600
15109,1925,0,0,7000
17442,25,0,0,4025
17777,25,50,0,11225
15212,3425,0,0,14250
15764,0,1400,0,3275
25779,150,1425,0,10050
66456,47875,125,150,9000
25317,50,5550,0,12475
25288,0,900,0,6575
15879,300,1675,0,4050
17653,1650,1150,0,35100
99773,3791375,583600,25,2196400
25154,600,4800,0,25525
25518,7850,0,0,9425
15621,5300,250,0,13050
15104,0,500,0,5350
17388,25,100,0,9000
25394,4325,0,0,16750
27135,39500,250,150,11700
15518,12075,500,0,14800
15861,300,3150,0,15025
25320,1050,7425,25,70900
25653,2875,175,0,23550
25823,6925,0,0,8625
15599,2350,425,0,11225
15189,300,175,0,4850
66572,81425,4425,850,7125
15367,0,125,0,4675
66594,425,100,0,14475
15494,75,1550,0,2425
66318,2375,50,0,7800
27787,23150,175,425,8700
17272,325,75,0,19925
25843,0,2150,0,9050
85010,3850,7725,25,132900
25407,75,1950,0,12700
15804,100,625,0,10625
85279,4525,50,0,13575
85015,20525,25,0,12600
15835,100,2600,0,6475
15897,9975,1125,0,15275
17050,2900,0,0,11250
17446,11000,600,0,21600
25871,525,0,0,7075
17444,2200,0,0,6125
25873,875,2700,0,16475
17433,3075,0,0,14300
25258,2525,0,0,9525
73443,1050,125,0,29425
73349,3325,1150,0,25150
25224,0,1200,0,8125
17042,475,300,0,19075
73283,5300,0,0,17775
15660,2075,0,0,8450
17486,5750,25,25,35200
25398,1125,0,0,12500
25513,1375,175,0,37950
25781,50,725,0,5150
66088,7725,25,0,9975
15172,425,25,0,14625
15090,175,25,0,6050
15842,2375,800,0,12325
25793,1775,1725,0,18225
25851,50,0,0,8875
27205,47025,2050,275,5500
66045,15375,0,50,10400
25183,2075,5450,0,24700
27361,160100,500,450,27025
25772,25,6800,0,12050
15455,9725,50,0,15075
25489,500,0,0,7100
25862,450,0,0,15000
15514,9375,100,0,26175
85230,10275,17000,0,450725
17616,125,175,0,12725
15511,300,0,0,6100
15299,3250,175,0,16925
73270,2100,0,0,14275
25200,1225,1550,25,10075
17001,6975,25,0,37950
73347,8225,250,0,22600
85410,16900,20000,0,208825
17665,150,450,1100,6975
25899,1450,2150,0,15250
25592,175,0,0,7575
73520,1750,0,0,7850
25486,400,3225,0,6450
15380,50,0,0,6225
17524,150,0,0,9650
17877,600,0,125,9900
25426,5100,2550,0,14675
73055,2575,3175,1975,38150
25807,50,125,0,6275
73152,5400,2275,0,12025
66687,10600,0,50,10675
25777,525,75,0,12400
25491,75,0,0,6050
15135,7525,0,0,23750
15798,0,0,0,3725
25875,25,25,0,14750
27491,94750,2650,400,8900
25736,175,1250,0,12925
25769,575,725,0,20100
17088,100,525,3175,7825
17174,1225,0,0,11475
85139,2425,33125,0,353175
66383,5525,0,0,1850
25402,1150,0,0,15125
15322,25,25,0,3775
66440,850,0,25,15675
17873,16250,4850,325,22975
25436,1125,25,0,9125
73870,4775,2025,0,19925
15425,4050,50,0,14700
15778,25,0,0,3350
25295,25,1350,0,2975
25718,1000,0,25,9025
25658,1125,0,0,11375
85162,3475,3850,0,65225
25817,25,1775,75,4850
66075,1150,0,1050,12800
25168,450,525,0,16675
15761,2350,0,0,5650
25785,325,1125,0,5975
27660,44650,675,125,8025
15022,1850,0,0,2925
25326,750,1725,0,11675
76243,17575,225,50,9325
15325,450,0,0,6775
85300,1600,1300,0,32550
25126,0,775,0,4225
25662,3150,1800,25,26750
66682,22875,7700,425,20300
25867,1075,0,0,6700
25758,1000,3025,0,8075
15667,1050,50,0,46750
73411,3875,0,25,31400
73408,2375,675,1125,26875
25019,875,0,0,5925
25297,4875,850,0,29950
25328,25,0,0,6300
15690,10000,0,0,18250
73030,0,3625,2325,17175
66400,0,0,2525,625
25322,4150,9800,0,18725
25260,125,250,0,6650
15236,4000,0,0,6925
25175,675,1275,0,6225
73461,1100,12475,0,14825
66001,11450,2450,27475,24200
25799,400,4250,50,5475
25095,175,0,0,5050
25269,950,1000,0,14325
66170,700,0,25,6350
76041,5150,50,850,26150
50568,103850,294650,0,1288625
25430,75,3450,0,8625
76246,12200,150,0,2225
25214,450,1875,0,3025
25086,1900,3150,650,15550
25040,125,25,0,11850
11001,8675,80700,0,76750
25372,8575,5850,0,19300
76147,0,650,26075,8950
27745,121350,1925,225,4625
25377,5600,3500,0,26050
76054,2850,1200,50,15325
25898,650,25,0,4900
73861,175,1475,3750,21525
25596,1650,0,0,11475
73686,825,9450,0,17550
25286,0,1925,0,5075
25293,22700,75,0,19625
25299,2275,0,0,8050
25099,1050,1375,0,5150
25839,10600,350,0,27800
25580,1775,0,0,17000
25123,200,125,0,5775
76845,0,0,3425,3300
25797,1900,0,0,6350
25530,2000,1500,25,74575
25473,25,3825,0,5650
73043,14850,12575,0,26800
76863,27975,2275,475,14375
63272,1575,0,1625,11175
85440,8875,10750,2650,68125
63690,14350,2650,4725,17825
76823,675,150,325,18200
73026,225,3350,275,30825
25386,50,700,0,14975
76020,25,0,1825,7250
25279,7125,13400,0,27375
50110,2725,4125,100,35800
63190,450,0,1650,4250
73001,31575,2225,2425,80425
25181,1500,2675,0,17375
25645,2625,400,100,5975
25368,550,625,0,21325
25438,39175,1025,0,85500
63594,75,25,800,7400
25754,1425,4975,0,12625
25035,25,300,0,11700
73547,0,5650,1350,21275
25599,0,575,0,10150
76497,25,0,10225,4675
25245,5725,200,150,5900
25815,125,8100,100,18125
25324,100,1650,125,12650
73124,20125,375,0,27825
76400,75,50,2375,10025
63470,25,75,2450,9400
63001,75,25,1350,10000
76250,21100,475,475,10900
76403,75,25,16725,14325
25841,975,2150,0,8350
25312,800,775,200,4400
63130,5300,475,3875,11250
27250,361775,825,175,19800
25740,1150,1250,50,8325
50686,10675,3250,0,6575
76622,4375,275,2200,20800
63401,0,0,7400,1950
25878,6675,150,75,13125
25743,2525,1775,275,12925
73200,100,3025,2200,39375
76895,0,1575,22775,11450
25178,1775,4225,0,5825
76736,25225,8500,7875,50750
50245,12000,225,0,7625
25151,225,850,0,10725
25483,0,1300,100,7700
50124,1550,15700,2375,61725
76100,40725,1300,975,26950
25307,0,1750,625,8325
76122,3200,475,3325,6275
63212,2800,575,225,4175
63111,275,25,1375,2325
50606,6625,1375,275,48925
25845,600,5000,0,6100
50573,2000,248450,1450,308300
25001,0,3550,125,3950
25535,2375,3650,150,8575
25290,4200,3400,225,23225
73624,26425,4725,50,62850
25594,5275,50,0,15000
25805,1200,0,0,8075
63548,7150,250,1575,10525
25612,25,4275,1725,8750
25281,4300,650,0,6775
25488,1000,1450,0,18300
63302,5675,0,275,14675
76113,775,2475,9600,24425
73622,23825,5025,0,38675
73678,150,5825,350,36600
50001,14250,10350,9650,103125
25339,15675,23275,0,21950
50226,1625,2975,400,33075
73275,0,900,5500,2775
25053,5000,2625,50,10925
73854,0,225,0,18950
76828,9875,1400,250,12525
73449,575,1400,0,14750
73352,9425,1800,350,11550
25335,13050,1800,0,6450
73770,0,3575,1375,9700
76109,599425,6050,2325,44700
25524,3475,0,75,6525
73148,150,1050,0,16275
76036,4075,1725,6000,10075
73268,0,200,15275,7250
73319,0,14325,6275,32575
50006,36375,8425,0,53450
25649,4625,8900,175,5550
76616,11950,1025,375,10900
76834,19850,4850,9125,27525
76670,2975,5150,10575,11525
73226,8550,125,350,43850
76126,68575,2350,400,11900
73504,8875,7450,825,75950
25506,6000,1425,200,5950
73675,10275,375,0,25950
76890,6000,675,400,24850
50318,30125,24150,0,22550
25120,20800,15500,300,9425
76111,23200,10750,7375,56625
94001,1340825,22675,0,72025
73168,55975,25725,0,138925
73585,650,7950,7200,27825
50223,89600,41000,0,38825
50680,8875,4875,975,129800
73873,29825,4850,1075,18925
73671,0,3325,2825,5875
73217,0,13700,575,46975
50150,1125,2325,75,52575
76233,42150,5100,800,32025
50689,14225,6225,175,633075
76606,2300,1200,175,10050
76869,3550,975,725,11900
76318,1450,4150,7125,6275
73563,25,4350,1225,29300
76306,8200,3525,2825,8700
41206,75025,6025,100,81275
76377,2300,1675,950,15750
76248,7575,14800,6325,22400
73236,3725,2600,0,59100
94886,234550,4650,0,31950
76520,18350,17000,29700,38825
73616,78725,35525,0,49800
50270,0,175,0,10575
94343,1143250,500,0,1950
73483,100,16775,1175,77325
50370,557725,11475,0,62575
50400,27650,10250,25,59500
50251,19525,1675,50,50750
76892,6900,850,725,7275
73067,8650,4400,0,104650
50313,0,1350,775,21100
76001,17250,1425,4200,27600
50330,144825,6575,0,61300
50287,50,8475,2600,64575
73024,0,6925,0,42300
76563,10350,9875,4575,18275
50577,4625,1200,0,203175
76130,0,4175,18950,3150
50325,579575,13825,0,655325
41872,0,34925,725,29375
41016,100,7375,25,61375
76275,12175,3825,14150,13300
73555,88725,14650,0,35625
76364,23750,150,12400,32200
50683,20250,2600,0,60800
19573,0,0,9750,350
19455,3300,925,8100,2875
41078,1000,6350,0,32825
19513,0,0,11275,0
19418,231800,1200,525,7275
41001,30000,17825,200,99525
19142,1075,0,27725,16425
19212,10775,3925,8375,8100
50711,310225,12725,0,128200
41799,8150,15550,75,41750
19698,1700,25,25025,15725
50590,178525,9950,0,218575
19110,6275,125,11450,38200
19821,12000,4250,800,28575
94884,1188525,0,0,0
41676,35250,125,50,12350
41524,525,4450,775,62525
19780,7075,0,0,15275
19517,51275,10325,100,71750
41801,35525,1800,0,31200
19364,7750,225,75,20750
19137,975,25,2625,40575
19809,169450,1050,700,3850
18753,1241050,44375,25,520275
19473,9650,50,0,30000
41357,37625,875,100,19825
41615,13200,2725,300,35900
95001,2080225,37700,0,307325
19256,216550,3550,10400,81000
50450,25650,4825,0,61575
19548,275,0,50,14025
19743,7100,1375,3850,52250
19130,14150,0,225,55175
41483,22275,375,0,21275
41132,725,1925,425,35550
19318,211275,2000,1050,10800
41885,0,1425,50,19250
41020,43900,100,0,40325
41797,925,700,250,49725
52696,115300,75,75,19500
19355,43525,3925,100,30250
50350,584300,47300,0,471975
52250,126825,150,350,48475
41349,25,1825,0,15675
19824,3950,3675,5025,43975
52473,31225,250,1325,8075
52390,18650,175,250,23475
19001,2650,0,1350,44550
41306,17950,650,75,51450
41396,57225,4125,75,61800
94883,314500,0,0,150
52490,33000,1150,600,23075
19807,175,200,3725,26250
41518,150,0,0,18100
52520,39650,250,950,5000
19760,7600,225,75,39250
19585,24250,925,8425,28500
19050,26325,25,0,14200
41013,775,950,0,23300
18592,91725,10050,0,171975
19532,10975,1200,27775,35975
94887,952925,0,0,325
41548,3225,350,125,18500
19622,375,0,6500,10025
41298,17925,1925,25,34325
52621,78875,1375,1775,37125
19392,600,100,6750,21425
18247,64900,4100,0,104800
95025,829100,10075,0,34675
41378,23950,125,25,6475
19075,10675,1625,1075,29325
41791,10850,550,100,27375
52427,309200,1025,1725,46775
41503,9375,350,0,16150
52405,33300,1400,25,21675
19397,6125,350,3400,41150
18001,125700,2575,525,73375
41660,25075,200,0,14150
41319,18700,400,0,25650
41668,115625,2875,0,28825
41026,0,525,0,16275
41359,18925,150,0,27200
52835,146525,2125,8500,122025
19100,6825,700,28850,46525
41244,500,0,0,9100
97777,634325,4300,0,50
41770,5950,75,0,24950
19693,10450,125,3875,36575
41807,3150,0,0,17375
19022,1150,0,4900,21500
95015,1142775,3775,0,3400
19450,75,4850,41675,25025
41551,24600,0,0,46525
52540,10975,450,0,23000
19701,289450,1775,100,14400
52256,12650,1225,0,11850
41006,43550,275,0,22075
18256,13625,350,0,58000
95200,1095375,5500,0,15500
41530,24525,0,0,7475
18410,4800,2300,0,82350
52233,7225,1375,400,12900
52079,212075,525,1550,27000
18094,54875,425,25,38325
19290,75,0,50,2650
52418,26075,1225,125,18550
52693,25,0,0,8800
97161,722150,11100,0,475
52786,0,5550,0,18525
52203,100,0,0,4425
52399,50,750,75,11800
52687,200,1950,0,22550
94885,88950,0,0,0
97001,1346900,400,0,400
52378,13400,425,0,18000
52083,50,0,0,2700
18479,5800,0,0,16500
52385,13925,300,0,4375
52694,50,0,0,4700
52685,300,0,0,4775
52019,0,50,0,7125
52051,0,300,0,6425
52678,27700,50,50,14900
19533,101000,5675,0,16350
52260,25,1125,0,15225
18610,67250,1550,150,14675
52240,0,2375,0,6025
52258,38325,1650,0,30300
52411,150,50,0,9325
52612,182525,1500,200,21075
52110,8500,6175,0,38225
52699,33800,175,200,18350
52381,600,0,0,13525
18150,634075,18875,0,231425
86001,84850,2075,25,23775
52683,225,0,0,11550
18860,125,225,0,77900
18460,7625,750,0,111025
18029,1625,75,0,39050
52001,66400,5950,275,62600
52565,75,0,0,7575
52435,32075,250,0,22050
52036,0,0,0,6575
86755,33825,1450,25,10350
52838,425,100,0,19025
52207,925,0,0,9325
86749,2400,25,0,6300
52320,0,75,75,12025
18205,7850,2500,0,37125
52885,3050,125,0,7025
86219,5350,675,0,5150
18756,4776175,34075,0,157925
52788,1700,450,0,13450
86760,48950,975,0,4800
52354,0,450,600,7000
52720,775,725,0,12300
52287,25875,1600,50,20000
18785,17500,3125,0,42150
52227,40025,7725,0,30650
52506,0,25,275,7500
86885,67775,2125,75,27700
97889,428125,25,0,1100
